Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Quarter,Week,DayOfWeek,IsWeekend,DayOfYear,LeadTime,IsHoliday,HasDiscount,Revenue,ProfitMargin
US-2015-150161,2015-07-25,2015-07-29,Standard Class,RB-19795,Home Office,Philadelphia,Pennsylvania,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,25.176,4.0,0.7,-18.4624,2015,7,3,30,5,1,206,4,0,1,100.704,-0.7333333333333333
CA-2015-154291,2015-07-25,2015-07-29,Standard Class,YS-21880,Corporate,Montgomery,Alabama,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",98.46,9.0,0.0,49.23,2015,7,3,30,5,1,206,4,0,0,886.14,0.5
CA-2015-139248,2015-07-25,2015-07-30,Standard Class,RD-19930,Consumer,Los Angeles,California,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,498.93,5.0,0.2,38.9975,2015,7,3,30,5,1,206,5,0,1,2494.65,0.0781622672519191
CA-2015-154291,2015-07-25,2015-07-29,Standard Class,YS-21880,Corporate,Montgomery,Alabama,South,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",358.58,2.0,0.0,39.4438,2015,7,3,30,5,1,206,4,0,0,717.16,0.11000000000000001
CA-2015-148635,2015-07-25,2015-07-27,Second Class,MH-18025,Consumer,Seattle,Washington,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,498.93,2.0,0.2,28.0784,2015,7,3,30,5,1,206,2,0,1,997.86,0.05627723327921752
CA-2015-148635,2015-07-25,2015-07-27,Second Class,MH-18025,Consumer,Seattle,Washington,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",498.93,5.0,0.0,56.392,2015,7,3,30,5,1,206,2,0,0,2494.65,0.11302587537329886
CA-2015-148635,2015-07-25,2015-07-27,Second Class,MH-18025,Consumer,Seattle,Washington,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2.0,0.0,6.2208,2015,7,3,30,5,1,206,2,0,0,25.92,0.4799999999999999
CA-2015-148180,2015-07-26,2015-07-31,Standard Class,BP-11095,Corporate,Oxnard,California,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3.0,0.2,3.0861,2015,7,3,30,6,1,207,5,0,1,27.432000000000002,0.3375
CA-2015-127754,2015-07-26,2015-07-31,Standard Class,CK-12760,Corporate,Glendale,Arizona,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,266.352,3.0,0.2,13.3176,2015,7,3,30,6,1,207,5,0,1,799.0559999999999,0.05000000000000001
CA-2015-136735,2015-07-26,2015-08-02,Standard Class,HA-14920,Consumer,San Francisco,California,West,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,167.86,2.0,0.0,70.816875,2015,7,3,30,6,1,207,7,0,0,335.72,0.4218805850113189
CA-2015-148180,2015-07-26,2015-07-31,Standard Class,BP-11095,Corporate,Oxnard,California,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.136,6.0,0.2,8.3868,2015,7,3,30,6,1,207,5,0,1,138.816,0.3625
CA-2015-143700,2015-07-26,2015-07-26,Same Day,AS-10240,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.368,2.0,0.2,3.6288,2015,7,3,30,6,1,207,0,0,1,20.736,0.35
CA-2015-148180,2015-07-26,2015-07-31,Standard Class,BP-11095,Corporate,Oxnard,California,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5.0,0.0,25.792,2015,7,3,30,6,1,207,5,0,0,496.0,0.26
US-2015-140200,2015-07-26,2015-07-28,First Class,CA-12775,Consumer,Mesa,Arizona,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3.0,0.5,-39.724125,2015,7,3,30,6,1,207,2,0,1,1179.4950000000001,-0.10103677845179504
US-2015-129553,2015-07-27,2015-08-02,Standard Class,PG-18820,Consumer,Louisville,Kentucky,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3.0,0.0,0.2997,2015,7,3,31,0,0,208,6,0,0,89.91,0.010000000000000002
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Consumer,San Francisco,California,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3.0,0.2,4.095,2015,7,3,31,3,0,211,1,0,1,32.76,0.375
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Consumer,San Francisco,California,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,5.28,3.0,0.0,2.3232,2015,7,3,31,3,0,211,1,0,0,15.84,0.43999999999999995
US-2015-164966,2015-07-30,2015-08-01,First Class,GH-14410,Home Office,Lakeville,Minnesota,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",155.88,6.0,0.0,38.97,2015,7,3,31,3,0,211,2,0,0,935.28,0.25
CA-2015-132507,2015-07-30,2015-08-03,Second Class,CC-12610,Corporate,Houston,Texas,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4.0,0.2,6.1792,2015,7,3,31,3,0,211,4,0,1,247.168,0.09999999999999999
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Consumer,San Francisco,California,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7.0,0.0,70.816875,2015,7,3,31,3,0,211,1,0,0,1469.51,0.33733565950554945
CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Consumer,New York City,New York,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,498.93,7.0,0.0,70.816875,2015,7,3,31,4,0,212,0,0,0,3492.51,0.14193749624195778
CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Consumer,New York City,New York,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",498.93,7.0,0.4,-39.724125,2015,7,3,31,4,0,212,0,0,1,3492.51,-0.0796186338764957
CA-2015-111017,2015-07-31,2015-08-06,Standard Class,SC-20695,Corporate,Saint Louis,Missouri,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",52.59,3.0,0.0,15.777,2015,7,3,31,4,0,212,6,0,0,157.77,0.3
CA-2015-164427,2015-07-31,2015-08-06,Standard Class,AR-10405,Corporate,Hattiesburg,Mississippi,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,239.7,6.0,0.0,70.816875,2015,7,3,31,4,0,212,6,0,0,1438.1999999999998,0.2954396120150188
CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Consumer,New York City,New York,East,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,19.44,3.0,0.0,9.3312,2015,7,3,31,4,0,212,0,0,0,58.32000000000001,0.48000000000000004
CA-2015-153388,2015-08-01,2015-08-07,Standard Class,PC-19000,Home Office,Los Angeles,California,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4.0,0.0,3.36,2015,8,3,31,5,1,213,6,0,0,26.88,0.5
CA-2015-153388,2015-08-01,2015-08-07,Standard Class,PC-19000,Home Office,Los Angeles,California,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,498.93,6.0,0.2,-39.724125,2015,8,3,31,5,1,213,6,0,1,2993.58,-0.0796186338764957
CA-2015-147501,2015-08-02,2015-08-06,Standard Class,Co-12640,Consumer,Seattle,Washington,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,498.93,2.0,0.2,41.88,2015,8,3,31,6,1,214,4,0,1,997.86,0.08393963080993326
CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,Home Office,Providence,Rhode Island,East,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.4,2.0,0.0,4.116,2015,8,3,31,6,1,214,3,0,0,16.8,0.48999999999999994
CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,Home Office,Providence,Rhode Island,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2.0,0.0,70.816875,2015,8,3,31,6,1,214,3,0,0,399.96,0.3541197869786979
CA-2015-112767,2015-08-02,2015-08-06,Standard Class,DK-12985,Consumer,Springfield,Oregon,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,277.5,4.0,0.5,-39.724125,2015,8,3,31,6,1,214,4,0,1,1110.0,-0.14315
CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,Home Office,Providence,Rhode Island,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,1.0,0.0,15.5372,2015,8,3,31,6,1,214,3,0,0,110.98,0.13999999999999999
CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,Home Office,Providence,Rhode Island,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3.0,0.0,3.8655,2015,8,3,31,6,1,214,3,0,0,386.54999999999995,0.030000000000000002
CA-2015-147501,2015-08-02,2015-08-06,Standard Class,Co-12640,Consumer,Seattle,Washington,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,6.368,2.0,0.2,2.1492,2015,8,3,31,6,1,214,4,0,1,12.736,0.33749999999999997
CA-2015-112214,2015-08-05,2015-08-11,Standard Class,AH-10690,Corporate,Dallas,Texas,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,1.0,0.8,-2.1792,2015,8,3,32,2,0,217,6,0,1,1.362,-1.5999999999999996
CA-2015-112214,2015-08-05,2015-08-11,Standard Class,AH-10690,Corporate,Dallas,Texas,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5.0,0.6,-11.439,2015,8,3,32,2,0,217,6,0,1,73.8,-0.775
CA-2015-112214,2015-08-05,2015-08-11,Standard Class,AH-10690,Corporate,Dallas,Texas,Central,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7.0,0.2,-1.2558,2015,8,3,32,2,0,217,6,0,1,234.416,-0.0375
CA-2015-112214,2015-08-05,2015-08-11,Standard Class,AH-10690,Corporate,Dallas,Texas,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04,3.0,0.2,-4.896,2015,8,3,32,2,0,217,6,0,1,69.12,-0.2125
CA-2015-160794,2015-08-06,2015-08-08,First Class,MS-17980,Corporate,Houston,Texas,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,3.0,0.2,9.8658,2015,8,3,32,3,0,218,2,0,1,81.648,0.3625
CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,Corporate,Houston,Texas,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,56.704,2.0,0.2,19.1376,2015,8,3,32,3,0,218,4,0,1,113.408,0.33749999999999997
CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,Corporate,Houston,Texas,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,35.52,3.0,0.2,13.32,2015,8,3,32,3,0,218,4,0,1,106.56,0.375
CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,Corporate,Houston,Texas,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,6.23,5.0,0.8,-9.6565,2015,8,3,32,3,0,218,4,0,1,31.150000000000002,-1.5499999999999998
CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,Corporate,Houston,Texas,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,3.0,0.32,-39.724125,2015,8,3,32,3,0,218,4,0,1,1107.5976,-0.10759537127924437
CA-2015-138331,2015-08-07,2015-08-12,Standard Class,JK-15625,Consumer,Philadelphia,Pennsylvania,East,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,106.8,9.5,0.2,10.68,2015,8,3,32,4,0,219,5,0,1,1014.6,0.1
CA-2015-163237,2015-08-07,2015-08-09,Second Class,EM-14095,Corporate,Springfield,Virginia,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2.0,0.0,11.7782,2015,8,3,32,4,0,219,2,0,0,50.12,0.47000000000000003
US-2015-117492,2015-08-07,2015-08-09,First Class,NS-18640,Corporate,Baltimore,Maryland,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,9.0,0.0,20.1708,2015,8,3,32,4,0,219,2,0,0,698.22,0.26
US-2015-124219,2015-08-07,2015-08-08,First Class,KW-16570,Consumer,Kirkwood,Missouri,Central,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",28.4,4.0,0.0,13.064,2015,8,3,32,4,0,219,1,0,0,113.6,0.46
CA-2015-141936,2015-08-07,2015-08-12,Standard Class,PN-18775,Home Office,Bakersfield,California,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.152,3.0,0.2,6.4638,2015,8,3,32,4,0,219,5,0,1,57.456,0.33749999999999997
US-2015-124219,2015-08-07,2015-08-08,First Class,KW-16570,Consumer,Kirkwood,Missouri,Central,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",212.94,3.0,0.0,34.0704,2015,8,3,32,4,0,219,1,0,0,638.8199999999999,0.16
CA-2015-163237,2015-08-07,2015-08-09,Second Class,EM-14095,Corporate,Springfield,Virginia,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3.0,0.0,70.816875,2015,8,3,32,4,0,219,2,0,0,1484.91,0.1430730650342445
CA-2015-163895,2015-08-07,2015-08-11,Standard Class,NS-18640,Corporate,Boise,Idaho,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.304,1.0,0.2,1.1151,2015,8,3,32,4,0,219,4,0,1,3.304,0.3375
CA-2015-129322,2015-08-08,2015-08-10,Second Class,DB-13405,Consumer,Lawrence,Massachusetts,East,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66,2.0,0.0,11.898,2015,8,3,32,5,1,220,2,0,0,79.32,0.30000000000000004
CA-2015-168564,2015-08-08,2015-08-08,Same Day,TT-21220,Consumer,San Francisco,California,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,144.784,1.0,0.2,10.8588,2015,8,3,32,5,1,220,0,0,1,144.784,0.07500000000000001
CA-2015-168564,2015-08-08,2015-08-08,Same Day,TT-21220,Consumer,San Francisco,California,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,7.28,2.0,0.2,2.73,2015,8,3,32,5,1,220,0,0,1,14.56,0.375
CA-2015-127544,2015-08-08,2015-08-12,Standard Class,RD-19585,Consumer,Utica,New York,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1.0,0.0,28.7964,2015,8,3,32,5,1,220,4,0,0,79.99,0.36
CA-2015-168564,2015-08-08,2015-08-08,Same Day,TT-21220,Consumer,San Francisco,California,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.608,2.0,0.2,2.2302,2015,8,3,32,5,1,220,0,0,1,13.216,0.3375
CA-2015-129322,2015-08-08,2015-08-10,Second Class,DB-13405,Consumer,Lawrence,Massachusetts,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2.0,0.0,33.0368,2015,8,3,32,5,1,220,2,0,0,227.84,0.29
CA-2015-129322,2015-08-08,2015-08-10,Second Class,DB-13405,Consumer,Lawrence,Massachusetts,East,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,447.86,7.0,0.0,70.816875,2015,8,3,32,5,1,220,2,0,0,3135.02,0.1581227950698879
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,New York City,New York,East,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,382.806,9.0,0.4,-39.724125,2015,8,3,32,6,1,221,3,0,1,3445.254,-0.10377090484475165
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,New York City,New York,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3.0,0.0,5.0055,2015,8,3,32,6,1,221,3,0,0,31.950000000000003,0.47
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,New York City,New York,East,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,4.0,0.0,34.692,2015,8,3,32,6,1,221,3,0,0,991.2,0.13999999999999999
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,New York City,New York,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,498.93,2.0,0.2,70.816875,2015,8,3,32,6,1,221,3,0,1,997.86,0.14193749624195778
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,New York City,New York,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3.0,0.0,18.3456,2015,8,3,32,6,1,221,3,0,0,141.12,0.39
CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,Corporate,Detroit,Michigan,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1.0,0.0,0.968,2015,8,3,32,6,1,221,7,0,0,2.2,0.43999999999999995
CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,Corporate,Detroit,Michigan,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,498.93,5.0,0.0,70.816875,2015,8,3,32,6,1,221,7,0,0,2494.65,0.14193749624195778
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,New York City,New York,East,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2.0,0.0,2.9568,2015,8,3,32,6,1,221,3,0,0,12.32,0.48
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,New York City,New York,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3.0,0.0,68.976,2015,8,3,32,6,1,221,3,0,0,431.09999999999997,0.48000000000000004
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,New York City,New York,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2.0,0.0,2.9372,2015,8,3,32,6,1,221,3,0,0,83.92,0.06999999999999999
CA-2015-128013,2015-08-09,2015-08-16,Standard Class,MF-18250,Corporate,New York City,New York,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,3.0,0.0,4.4088,2015,8,3,32,6,1,221,7,0,0,30.06,0.44000000000000006
CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,Corporate,Detroit,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1.0,0.0,0.2198,2015,8,3,32,6,1,221,7,0,0,21.98,0.01
CA-2015-128013,2015-08-09,2015-08-16,Standard Class,MF-18250,Corporate,New York City,New York,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,144.12,3.0,0.0,69.1776,2015,8,3,32,6,1,221,7,0,0,432.36,0.48
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,New York City,New York,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2.0,0.0,70.816875,2015,8,3,32,6,1,221,3,0,0,615.96,0.22993984999025907
CA-2015-103954,2015-08-09,2015-08-13,Second Class,HR-14770,Home Office,Milwaukee,Wisconsin,Central,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,498.93,5.0,0.0,48.118,2015,8,3,32,6,1,221,4,0,0,2494.65,0.09644238670755417
CA-2015-155453,2015-08-09,2015-08-14,Standard Class,RA-19885,Corporate,Jacksonville,Florida,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2.0,0.2,1.6704,2015,8,3,32,6,1,221,5,0,1,9.216,0.36250000000000004
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,Consumer,New York City,New York,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,498.93,5.0,0.0,70.816875,2015,8,3,32,6,1,221,3,0,0,2494.65,0.14193749624195778
US-2015-156496,2015-08-10,2015-08-16,Standard Class,WB-21850,Consumer,Redmond,Oregon,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,133.472,4.0,0.2,15.0156,2015,8,3,33,0,0,222,6,0,1,533.888,0.11249999999999999
US-2015-156496,2015-08-10,2015-08-16,Standard Class,WB-21850,Consumer,Redmond,Oregon,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,4.0,0.2,38.3572,2015,8,3,33,0,0,222,6,0,1,1753.472,0.0875
CA-2015-130022,2015-08-10,2015-08-16,Standard Class,JK-16120,Home Office,Eagan,Minnesota,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,3.0,0.0,12.5118,2015,8,3,33,0,0,222,6,0,0,89.37,0.42
CA-2015-130022,2015-08-10,2015-08-16,Standard Class,JK-16120,Home Office,Eagan,Minnesota,Central,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4.0,0.0,19.872,2015,8,3,33,0,0,222,6,0,0,165.6,0.48000000000000004
CA-2015-130022,2015-08-10,2015-08-16,Standard Class,JK-16120,Home Office,Eagan,Minnesota,Central,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.75,1.0,0.0,1.8,2015,8,3,33,0,0,222,6,0,0,3.75,0.48000000000000004
US-2015-156496,2015-08-10,2015-08-16,Standard Class,WB-21850,Consumer,Redmond,Oregon,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,139.944,7.0,0.2,-31.4874,2015,8,3,33,0,0,222,6,0,1,979.608,-0.22500000000000003
CA-2015-121699,2015-08-10,2015-08-14,Standard Class,BD-11320,Consumer,Detroit,Michigan,Central,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,64.75,5.0,0.0,29.1375,2015,8,3,33,0,0,222,4,0,0,323.75,0.45
US-2015-156797,2015-08-11,2015-08-15,Standard Class,PO-19180,Home Office,New York City,New York,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,11.96,2.0,0.0,3.1096,2015,8,3,33,1,0,223,4,0,0,23.92,0.25999999999999995
US-2015-156797,2015-08-11,2015-08-15,Standard Class,PO-19180,Home Office,New York City,New York,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,138.0,2.0,0.0,34.5,2015,8,3,33,1,0,223,4,0,0,276.0,0.25
CA-2015-119634,2015-08-11,2015-08-16,Standard Class,BW-11065,Consumer,Raleigh,North Carolina,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",46.152,3.0,0.2,12.1149,2015,8,3,33,1,0,223,5,0,1,138.45600000000002,0.2625
CA-2015-133396,2015-08-13,2015-08-15,First Class,GK-14620,Corporate,Greensboro,North Carolina,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,64.68,7.0,0.2,8.085,2015,8,3,33,3,0,225,2,0,1,452.76000000000005,0.125
CA-2015-150441,2015-08-13,2015-08-17,Second Class,RA-19285,Consumer,Richmond,Indiana,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,11.36,4.0,0.0,5.5664,2015,8,3,33,3,0,225,4,0,0,45.44,0.49
CA-2015-120516,2015-08-13,2015-08-17,Standard Class,CK-12595,Consumer,Marietta,Georgia,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64,3.0,0.0,2.7072,2015,8,3,33,3,0,225,4,0,0,16.919999999999998,0.48
CA-2015-148495,2015-08-13,2015-08-13,Same Day,SF-20065,Consumer,Pomona,California,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3.0,0.0,10.4148,2015,8,3,33,3,0,225,0,0,0,94.67999999999999,0.33
CA-2015-112014,2015-08-13,2015-08-20,Standard Class,ON-18715,Corporate,Yucaipa,California,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,50.8,5.0,0.0,13.208,2015,8,3,33,3,0,225,7,0,0,254.0,0.26
CA-2015-169656,2015-08-13,2015-08-16,First Class,EJ-13720,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.856,3.0,0.2,15.8571,2015,8,3,33,3,0,225,3,0,1,1268.568,0.037500000000000006
CA-2015-162369,2015-08-15,2015-08-19,Standard Class,TT-21265,Corporate,Los Angeles,California,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2.0,0.0,61.389,2015,8,3,33,5,1,227,4,0,0,646.2,0.19
CA-2015-142454,2015-08-15,2015-08-19,Standard Class,RE-19450,Consumer,Oakland,California,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70.26,3.0,0.0,18.9702,2015,8,3,33,5,1,227,4,0,0,210.78000000000003,0.26999999999999996
CA-2015-142454,2015-08-15,2015-08-19,Standard Class,RE-19450,Consumer,Oakland,California,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,104.23,7.0,0.0,28.1421,2015,8,3,33,5,1,227,4,0,0,729.61,0.26999999999999996
US-2015-128090,2015-08-16,2015-08-22,Standard Class,JM-15865,Consumer,Phoenix,Arizona,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,2.0,0.2,1.764,2015,8,3,33,6,1,228,6,0,1,10.08,0.35
US-2015-164238,2015-08-16,2015-08-20,Standard Class,JW-15955,Consumer,Philadelphia,Pennsylvania,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47,3.0,0.5,-39.724125,2015,8,3,33,6,1,228,4,0,1,904.4100000000001,-0.13176808637675388
US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,498.93,4.0,0.4,-39.724125,2015,8,3,33,6,1,228,4,0,1,1995.72,-0.0796186338764957
